t_us,ch1,ch2,ch3,ch4,pc_time,label
437640162,1411,905,1123,1293,1770289308.696028,right
437644162,1434,892,1116,1301,1770289308.699971,right
437648163,1359,793,979,1193,1770289308.704003,right
437652164,1365,857,1056,1221,1770289308.708013,right
437656164,1409,898,1115,1286,1770289308.7120352,right
437660162,1442,900,1123,1308,1770289308.716018,right
437664162,1356,782,965,1176,1770289308.719977,right
437668163,1365,864,1065,1221,1770289308.7239969,right
437672164,1399,889,1111,1273,1770289308.728081,right
437676164,1452,907,1127,1313,1770289308.732054,right
437680162,1383,807,995,1209,1770289308.73599,right
437684162,1375,855,1054,1220,1770289308.740057,right
437688163,1395,879,1093,1258,1770289308.7441,right
437692164,1445,912,1125,1307,1770289308.748207,right
437696162,1401,830,1026,1224,1770289308.7521112,right
437700162,1377,845,1041,1214,1770289308.756077,right
437704163,1384,870,1080,1245,1770289308.760156,right
437708163,1446,922,1136,1312,1770289308.7641191,right
437712164,1419,848,1058,1247,1770289308.7681339,right
437716162,1377,827,1018,1204,1770289308.772118,right
437720163,1377,863,1066,1230,1770289308.776109,right
437724163,1435,925,1137,1310,1770289308.780129,right
437728163,1424,865,1082,1271,1770289308.784082,right
437732164,1368,807,997,1202,1770289308.788109,right
437736162,1368,856,1057,1222,1770289308.792141,right
437740163,1417,910,1127,1298,1770289308.7961578,right
437744163,1438,886,1106,1294,1770289308.800143,right
437748164,1361,797,980,1191,1770289308.804092,right
437752164,1364,855,1057,1220,1770289308.8081348,right
437756162,1407,900,1119,1287,1770289308.812067,right
437760163,1439,898,1123,1309,1770289308.816173,right
437764163,1351,780,961,1174,1770289308.820111,right
437768164,1366,868,1072,1228,1770289308.8241658,right
437772162,1405,894,1116,1282,1770289308.828201,right
437776162,1451,906,1125,1310,1770289308.832201,right
437780163,1376,801,990,1195,1770289308.836093,right
437784163,1368,854,1055,1218,1770289308.8401952,right
437788164,1393,882,1101,1265,1770289308.844227,right
437792162,1447,911,1122,1310,1770289308.848177,right
437796162,1399,824,1021,1224,1770289308.852229,right
437800163,1384,850,1047,1220,1770289308.856234,right
437804163,1392,876,1086,1249,1770289308.860285,right
437808164,1449,920,1133,1310,1770289308.8642461,right
437812162,1414,843,1051,1242,1770289308.868293,right
437816162,1378,833,1026,1205,1770289308.8722172,right
437820163,1378,863,1069,1232,1770289308.876225,right
437824163,1442,925,1139,1311,1770289308.8802712,right
437828164,1426,857,1071,1260,1770289308.8842418,right
437832162,1371,811,998,1198,1770289308.888191,right
437836162,1365,856,1058,1220,1770289308.892246,right
437840163,1418,913,1128,1300,1770289308.896321,right
437844163,1434,882,1103,1289,1770289308.900277,right
437848164,1359,797,985,1189,1770289308.904203,right
437852162,1362,855,1058,1218,1770289308.908292,right
437856162,1405,901,1118,1287,1770289308.912317,right
437860163,1438,897,1119,1307,1770289308.916341,right
437864163,1352,783,968,1177,1770289308.9201689,right
437868164,1363,863,1061,1220,1770289308.924191,right
437872162,1405,895,1116,1282,1770289308.928215,right
437876162,1448,905,1125,1308,1770289308.9321961,right
437880163,1368,792,980,1192,1770289308.936151,right
437884163,1368,858,1058,1221,1770289308.940328,right
437888162,1396,885,1102,1266,1770289308.944375,right
437892162,1453,910,1122,1310,1770289308.9483001,right
437896162,1393,819,1013,1217,1770289308.9523149,right
437900163,1379,854,1051,1220,1770289308.956339,right
437904164,1391,878,1088,1252,1770289308.9603899,right
437908162,1448,917,1129,1309,1770289308.964353,right
437912162,1409,838,1044,1232,1770289308.968357,right
437916163,1378,836,1029,1211,1770289308.9723158,right
437920164,1380,865,1076,1241,1770289308.976351,right
437924164,1444,926,1139,1313,1770289308.980513,right
437928162,1427,855,1067,1254,1770289308.984392,right
437932163,1373,814,1002,1199,1770289308.988415,right
437936163,1366,856,1059,1222,1770289308.9924212,right
437940164,1425,915,1129,1303,1770289308.996404,right
437944164,1432,875,1094,1283,1770289309.000405,right
437948162,1359,800,989,1196,1770289309.004352,right
437952162,1361,855,1058,1220,1770289309.008397,right
437956163,1408,902,1120,1291,1770289309.012374,right
437960164,1437,896,1116,1305,1770289309.016448,right
437964164,1359,790,977,1189,1770289309.020363,right
437968162,1365,860,1061,1221,1770289309.024458,right
437972162,1406,894,1115,1282,1770289309.028384,right
437976163,1449,903,1122,1307,1770289309.032331,right
437980164,1363,788,976,1187,1770289309.036237,right
437984164,1369,862,1061,1223,1770289309.0402932,right
437988162,1399,887,1109,1272,1770289309.044329,right
437992162,1454,909,1129,1313,1770289309.048299,right
437996163,1390,812,1003,1215,1770289309.052454,right
438000164,1377,854,1052,1219,1770289309.056499,right
438004162,1392,877,1091,1257,1770289309.060451,right
438008162,1446,913,1126,1312,1770289309.0645251,right
438012162,1407,835,1034,1228,1770289309.0685,right
438016163,1376,842,1040,1213,1770289309.0724921,right
438020164,1384,867,1078,1243,1770289309.0764549,right
438024164,1447,923,1136,1313,1770289309.0805042,right
438028162,1425,849,1060,1251,1770289309.084485,right
438032162,1378,823,1014,1204,1770289309.088544,right
438036163,1377,862,1061,1224,1770289309.092524,right
438040164,1434,922,1135,1304,1770289309.096538,right
438044164,1427,870,1087,1274,1770289309.10053,right
438048162,1366,804,992,1196,1770289309.1044302,right
438052162,1363,857,1058,1220,1770289309.108522,right
438056163,1412,906,1123,1291,1770289309.1125572,right
438060164,1433,891,1116,1296,1770289309.116527,right
438064162,1358,792,979,1191,1770289309.120485,right
438068162,1364,857,1057,1221,1770289309.124546,right
438072163,1409,898,1115,1284,1770289309.1285708,right
438076163,1445,901,1122,1307,1770289309.1325681,right
438080164,1354,782,964,1174,1770289309.136493,right
438084162,1366,864,1066,1221,1770289309.140621,right
438088163,1398,891,1112,1272,1770289309.144618,right
438092163,1452,908,1126,1311,1770289309.148576,right
438096163,1381,806,995,1209,1770289309.152792,right
438100162,1375,852,1052,1220,1770289309.1565912,right
438104162,1395,878,1093,1258,1770289309.160674,right
438108163,1444,912,1134,1308,1770289309.164625,right
438112163,1401,830,1028,1224,1770289309.168651,right
438116164,1377,846,1042,1215,1770289309.172562,right
438120162,1386,869,1080,1246,1770289309.176646,right
438124162,1445,920,1133,1308,1770289309.180655,right
438128163,1415,847,1054,1244,1770289309.184629,right
438132163,1375,827,1018,1203,1770289309.1886442,right
438136164,1373,858,1061,1224,1770289309.1926641,right
438140162,1433,920,1135,1305,1770289309.196681,right
438144162,1422,862,1072,1262,1770289309.200649,right
438148163,1366,807,997,1197,1770289309.20461,right
438152163,1362,855,1058,1219,1770289309.208666,right
438156164,1415,910,1127,1298,1770289309.2127092,right
438160162,1436,886,1105,1294,1770289309.2166889,right
438164162,1359,793,980,1191,1770289309.2206101,right
438168163,1363,856,1058,1220,1770289309.224689,right
438172163,1407,901,1118,1287,1770289309.228717,right
438176164,1439,899,1118,1308,1770289309.232676,right
438180162,1349,779,962,1175,1770289309.23664,right
438184162,1365,867,1071,1228,1770289309.2407,right
438188163,1405,893,1114,1282,1770289309.244736,right
438192163,1450,906,1126,1309,1770289309.248759,right
438196164,1375,797,987,1194,1770289309.252646,right
438200162,1368,856,1056,1221,1770289309.256717,right
438204162,1394,882,1100,1265,1770289309.260767,right
438208163,1446,912,1134,1312,1770289309.264742,right
438212163,1400,824,1022,1224,1770289309.268789,right
438216164,1385,850,1049,1220,1770289309.2727768,right
438220162,1392,876,1083,1248,1770289309.276768,right
438224162,1448,918,1133,1308,1770289309.2808661,right
438228163,1413,842,1049,1239,1770289309.2847831,right
438232163,1377,833,1028,1210,1770289309.288776,right
438236164,1379,866,1073,1237,1770289309.292762,right
438240162,1445,927,1140,1313,1770289309.296809,right
438244162,1426,858,1071,1260,1770289309.300738,right
438248163,1371,811,999,1200,1770289309.304667,right
438252163,1369,855,1057,1221,1770289309.308753,right
438256162,1420,912,1127,1299,1770289309.3128269,right
438260162,1435,881,1103,1289,1770289309.3168068,right
438264162,1360,798,987,1191,1770289309.320742,right
438268163,1363,856,1057,1220,1770289309.324759,right
438272164,1407,901,1119,1288,1770289309.328823,right
438276162,1438,897,1119,1306,1770289309.332754,right
438280162,1353,784,973,1183,1770289309.3366988,right
438284162,1362,864,1066,1221,1770289309.340828,right
438288164,1406,895,1116,1282,1770289309.344804,right
438292164,1447,904,1125,1308,1770289309.3488462,right
438296162,1366,792,979,1191,1770289309.352726,right
438300162,1367,857,1058,1221,1770289309.356896,right
438304163,1396,884,1101,1266,1770289309.360875,right
438308164,1453,911,1130,1314,1770289309.3648262,right
438312164,1395,818,1014,1217,1770289309.3689358,right
438316162,1380,851,1049,1216,1770289309.3728662,right
438320162,1390,875,1084,1249,1770289309.376875,right
438324163,1443,915,1126,1308,1770289309.380895,right
438328164,1408,839,1038,1230,1770289309.384976,right
438332164,1372,833,1028,1203,1770289309.388932,right
438336162,1376,865,1074,1235,1770289309.393002,right
438340162,1441,926,1138,1310,1770289309.396995,right
438344163,1422,853,1066,1252,1770289309.400939,right
438348164,1370,816,1008,1204,1770289309.4049878,right
438352164,1370,857,1062,1223,1770289309.4090261,right
438356162,1427,915,1129,1303,1770289309.4129999,right
438360162,1435,875,1094,1283,1770289309.417004,right
438364163,1360,800,988,1191,1770289309.420749,right
438368164,1361,856,1059,1220,1770289309.424896,right
438372164,1408,903,1120,1290,1770289309.428898,right
438376162,1437,896,1118,1306,1770289309.4328792,right
438380162,1359,790,977,1190,1770289309.4368262,right
438384163,1366,858,1058,1221,1770289309.4409778,right
438388164,1406,893,1114,1282,1770289309.445021,right
438392164,1446,903,1123,1307,1770289309.44897,right
438396162,1361,787,975,1182,1770289309.452907,right
438400162,1364,861,1060,1221,1770289309.456973,right
438404163,1396,888,1110,1272,1770289309.461042,right
438408164,1453,910,1129,1312,1770289309.464983,right
438412164,1389,813,1003,1215,1770289309.469037,right
438416162,1377,857,1052,1220,1770289309.472927,left
438420163,1392,877,1090,1257,1770289309.476894,left
438424163,1446,913,1127,1309,1770289309.4809191,left
438428164,1406,836,1035,1228,1770289309.4850051,left
438432162,1376,842,1030,1209,1770289309.489037,left
438436162,1379,869,1078,1240,1770289309.493006,left
438440163,1443,924,1137,1312,1770289309.4970691,left
438444163,1423,850,1060,1251,1770289309.500937,left
438448164,1376,824,1016,1202,1770289309.505047,left
438452162,1376,862,1061,1224,1770289309.508996,left
438456163,1432,923,1135,1304,1770289309.513035,left
438460163,1427,871,1088,1276,1770289309.517022,left
438464163,1362,805,992,1196,1770289309.520939,left
438468162,1363,855,1058,1220,1770289309.525024,left
438472162,1411,907,1124,1294,1770289309.5290859,left
438476163,1434,892,1117,1297,1770289309.533052,left
438480163,1358,794,979,1189,1770289309.53701,left
438484163,1363,859,1057,1220,1770289309.541091,left
438488162,1409,897,1116,1284,1770289309.545109,left
438492162,1442,901,1119,1308,1770289309.549085,left
438496163,1354,782,965,1175,1770289309.553008,left
438500163,1364,864,1066,1221,1770289309.5570939,left
438504164,1397,890,1112,1273,1770289309.5611231,left
438508162,1451,908,1129,1310,1770289309.565103,left
438512162,1381,807,995,1209,1770289309.569058,left
438516163,1375,854,1054,1220,1770289309.573121,left
438520163,1395,878,1093,1258,1770289309.577157,left
438524164,1443,912,1125,1306,1770289309.581148,left
438528162,1401,831,1026,1225,1770289309.585123,left
438532162,1376,848,1046,1215,1770289309.589153,left
438536163,1384,869,1080,1246,1770289309.593132,left
438540163,1446,921,1134,1309,1770289309.597184,left
438544164,1415,847,1053,1244,1770289309.601213,left
438548162,1371,825,1017,1203,1770289309.605172,left
438552162,1373,858,1062,1224,1770289309.609194,left
438556163,1434,920,1135,1305,1770289309.613198,left
438560163,1422,862,1076,1263,1770289309.617187,left
438564164,1365,807,996,1197,1770289309.621087,left
438568162,1364,854,1057,1220,1770289309.6251788,left
438572162,1415,910,1128,1298,1770289309.629201,left
438576163,1435,887,1105,1294,1770289309.633193,left
438580163,1358,793,987,1191,1770289309.637114,left
438584164,1362,858,1058,1220,1770289309.641202,left
438588162,1407,901,1118,1287,1770289309.645237,left
438592162,1439,898,1120,1309,1770289309.649207,left
438596163,1350,779,961,1174,1770289309.653182,left
438600163,1364,869,1068,1223,1770289309.6572502,left
438604164,1405,893,1115,1281,1770289309.6612759,left
438608162,1451,908,1128,1315,1770289309.665248,left
438612162,1378,801,991,1197,1770289309.669291,left
438616163,1370,854,1057,1220,1770289309.6732538,left
438620164,1395,881,1101,1265,1770289309.6772952,left
438624162,1453,912,1130,1314,1770289309.6812558,left
438628162,1403,824,1023,1225,1770289309.685305,left
438632162,1386,850,1048,1217,1770289309.689281,left
438636163,1393,877,1088,1251,1770289309.6933188,left
438640164,1450,918,1133,1311,1770289309.69715,left
438644162,1416,842,1049,1241,1770289309.7012732,left
438648162,1379,832,1026,1210,1770289309.7051919,left
438652163,1379,865,1075,1237,1770289309.709311,left
438656164,1446,927,1140,1316,1770289309.713282,left
438660164,1427,858,1071,1262,1770289309.717367,left
438664162,1371,812,997,1200,1770289309.721246,left
438668162,1369,855,1058,1221,1770289309.7252748,left
438672163,1420,913,1127,1300,1770289309.729365,left
438676164,1436,881,1103,1289,1770289309.733313,left
438680164,1360,798,987,1189,1770289309.7372239,left
438684162,1362,856,1057,1219,1770289309.7413461,left
438688162,1406,902,1119,1288,1770289309.745395,left
438692163,1438,897,1119,1307,1770289309.749363,left
438696164,1352,783,967,1176,1770289309.753279,left
438700164,1362,865,1066,1221,1770289309.757335,left
438704162,1405,895,1115,1281,1770289309.761357,left
438708162,1449,905,1123,1308,1770289309.765341,left
438712163,1367,792,979,1192,1770289309.76928,left
438716164,1367,856,1058,1221,1770289309.773366,left
438720164,1395,884,1102,1266,1770289309.777376,left
438724162,1454,912,1127,1314,1770289309.781354,left
438728162,1395,819,1013,1218,1770289309.785434,left
438732163,1379,853,1049,1219,1770289309.789393,left
438736164,1391,876,1088,1252,1770289309.793463,left
438740162,1447,917,1129,1305,1770289309.797444,left
438744162,1408,839,1037,1229,1770289309.8014112,left
438748162,1367,835,1027,1202,1770289309.805439,left
438752163,1374,861,1065,1226,1770289309.809356,left
438756164,1434,925,1135,1305,1770289309.813438,left
438760164,1418,854,1067,1250,1770289309.817463,left
438764162,1365,814,1002,1197,1770289309.821443,left
438768162,1363,857,1060,1221,1770289309.825472,left
438772163,1419,915,1128,1303,1770289309.8294349,left
